 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesOrthologousToAGivenGene	http://edamontology.org/topic_3299	Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesOrthologousToAGivenGene							webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithEpitopes	http://edamontology.org/topic_0804	immunoproteins,genes,antigens	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithEpitopes						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithSignalPeptide	http://edamontology.org/topic_0140	Protein targeting and localization	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithSignalPeptide						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesByLOPIT	http://edamontology.org/topic_0140	Protein targeting and localization	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesByLOPIT						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithStructurePrediction	http://edamontology.org/topic_0081	Structure Analysis	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithStructurePrediction						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithUpdatedAnnotation	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithUpdatedAnnotation						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithUserComments	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithUserComments						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.GenesWithApolloAnnotation	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.GenesWithApolloAnnotation						internal	webservice	
##TranscriptRecordClasses.TranscriptRecordClass.GeneQuestions.InternalGenesByEcNumber			TranscriptRecordClasses.TranscriptRecordClass	search	GeneQuestions.InternalGenesByEcNumber								
TranscriptAttributes.MetaRandomIntAttr	RandomIntAttr		TranscriptRecordClasses.TranscriptRecordClass	attributeMetaQuery	MetaRandomIntAttr		Random Integer	gene		results	download		
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequenceBySourceId	http://edamontology.org/topic_0219	annot and curation	SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequenceBySourceId						menu	webservice	
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequenceByWeightFilter			SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequenceByWeightFilter								
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequencesBySimilarity	http://edamontology.org/topic_0080	Sequence Analysis	SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequencesBySimilarity							webservice	
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequencesByMultiBlast	http://edamontology.org/topic_0080	Sequence Analysis	SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequencesByMultiBlast						menu	webservice	
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequencesByTaxon	http://edamontology.org/topic_0637	Taxonomy	SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequencesByTaxon						menu	webservice	
SequenceRecordClasses.SequenceRecordClass.GenomicSequenceQuestions.SequencesByPloidy	http://edamontology.org/topic_0219	Curation and Annotation	SequenceRecordClasses.SequenceRecordClass	search	GenomicSequenceQuestions.SequencesByPloidy						menu	webservice	
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByProteinArray	http://edamontology.org/topic_0804	Immunology	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByProteinArray						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByMicroarrayEvidence	http://edamontology.org/topic_3308	Transcriptomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByMicroarrayEvidence						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByQuantitativeProteomics	http://edamontology.org/topic_0121	Proteomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByQuantitativeProteomics						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByPhenotypeEvidence	http://edamontology.org/topic_3298	Phenotype	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByPhenotypeEvidence						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByRNASeqEvidence	http://edamontology.org/topic_3308	Transcriptomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByRNASeqEvidence						menu		
													
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByY2hInteractions	http://edamontology.org/topic_0602	interactions and pathways	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByY2hInteractions						menu		
													
													
													
CompoundRecordClasses.CompoundRecordClass.InternalCompoundDatasetQuestions.CompoundsByMetaboliteEvidence	http://edamontology.org/topic_3172	Metabolomics	CompoundRecordClasses.CompoundRecordClass	search	InternalCompoundDatasetQuestions.CompoundsByMetaboliteEvidence						menu		
													
													
TranscriptRecordClasses.TranscriptRecordClass.InternalGeneDatasetQuestions.GenesByRTPCREvidence	http://edamontology.org/topic_3308	Transcriptomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByRTPCREvidence						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByChIPchip	http://edamontology.org/topic_3173	Epigenomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalGeneDatasetQuestions.GenesByChIPchip						menu		
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByCompoundsTransform		Metabolomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByCompoundsTransform								
##TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByMassSpecEvidence		Proteomics	TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByMassSpecEvidence								
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByMissingTranscriptsTransform			TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByMissingTranscriptsTransform								
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByOrthologs		Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByOrthologs								
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByPathwaysTransform			TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByPathwaysTransform								
TranscriptRecordClasses.TranscriptRecordClass.InternalQuestions.GenesByProteinStructure		Structure Analysis	TranscriptRecordClasses.TranscriptRecordClass	search	InternalQuestions.GenesByProteinStructure								
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByCountry	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByCountry						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByHost	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByHost						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByPopsetId	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByPopsetId						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByIsolationSource	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByIsolationSource						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByProduct	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByProduct						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByStudy	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByStudy								
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetByTaxon	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetByTaxon						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetsBySimilarity	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetsBySimilarity							webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetsByMultiBlast	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetsByMultiBlast						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetIsolatesByText	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetIsolatesByText						menu	webservice	
PopsetRecordClasses.PopsetRecordClass.PopsetQuestions.PopsetsByWeightFilter	http://edamontology.org/topic_0199	Genetic Variation	PopsetRecordClasses.PopsetRecordClass	search	PopsetQuestions.PopsetsByWeightFilter								
OrfRecordClasses.OrfRecordClass.OrfQuestions.OrfByOrfId	http://edamontology.org/topic_0219	annot and curation	OrfRecordClasses.OrfRecordClass	search	OrfQuestions.OrfByOrfId						menu	webservice	
OrfRecordClasses.OrfRecordClass.OrfQuestions.OrfsByLocation	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	OrfRecordClasses.OrfRecordClass	search	OrfQuestions.OrfsByLocation						menu	webservice	
OrfRecordClasses.OrfRecordClass.OrfQuestions.OrfsByMotifSearch	http://edamontology.org/topic_0080	Sequence Analysis	OrfRecordClasses.OrfRecordClass	search	OrfQuestions.OrfsByMotifSearch						menu	webservice	
OrfRecordClasses.OrfRecordClass.OrfQuestions.OrfsBySimilarity	http://edamontology.org/topic_0080	Sequence Analysis	OrfRecordClasses.OrfRecordClass	search	OrfQuestions.OrfsBySimilarity						menu	webservice	
OrfRecordClasses.OrfRecordClass.OrfQuestions.OrfsByWeightFilter	http://edamontology.org/topic_0219	annot and curation	OrfRecordClasses.OrfRecordClass	search	OrfQuestions.OrfsByWeightFilter								
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByCompoundIds	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByCompoundIds								
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByCompounds	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByCompounds						menu	webservice	
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByGeneIds	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByGeneIds								
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByGeneList	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByGeneList						menu	webservice	
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByIdentifierList	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByIdentifierList						menu	webservice	
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByPathwayID	http://edamontology.org/topic_0602	interactions and pathways	PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByPathwayID						menu	webservice	
PathwayRecordClasses.PathwayRecordClass.PathwayQuestions.PathwaysByWeightFilter			PathwayRecordClasses.PathwayRecordClass	search	PathwayQuestions.PathwaysByWeightFilter								
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpBySourceId	http://edamontology.org/topic_0219	annot and curation	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpBySourceId					1	menu	webservice	
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpsByGeneId	http://edamontology.org/topic_0199	Genetic variation	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpsByGeneId					5	menu	webservice	
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpsByIsolatePattern	http://edamontology.org/topic_0199	Genetic variation	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpsByIsolatePattern					4	menu	webservice	
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpsByLocation	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpsByLocation					2	menu	webservice	
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpsByStrain	http://edamontology.org/topic_0199	Genetic variation	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpsByStrain					3	menu	webservice	
SnpChipRecordClasses.SnpChipRecordClass.SnpChipQuestions.SnpsByWeightFilter	http://edamontology.org/topic_0199	Genetic variation	SnpChipRecordClasses.SnpChipRecordClass	search	SnpChipQuestions.SnpsByWeightFilter								
SnpRecordClasses.SnpRecordClass.SnpQuestions.NgsSnpBySourceId	http://edamontology.org/topic_0219	annot and curation	SnpRecordClasses.SnpRecordClass	search	SnpQuestions.NgsSnpBySourceId					1	menu	webservice	
SnpRecordClasses.SnpRecordClass.SnpQuestions.NgsSnpsByGeneIds	http://edamontology.org/topic_0199		SnpRecordClasses.SnpRecordClass	search	SnpQuestions.NgsSnpsByGeneIds					5	menu	webservice	
SnpRecordClasses.SnpRecordClass.SnpQuestions.NgsSnpsByIsolateGroup	http://edamontology.org/topic_0199		SnpRecordClasses.SnpRecordClass	search	SnpQuestions.NgsSnpsByIsolateGroup					3	menu	webservice	
SnpRecordClasses.SnpRecordClass.SnpQuestions.NgsSnpsByLocation	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	SnpRecordClasses.SnpRecordClass	search	SnpQuestions.NgsSnpsByLocation					2	menu	webservice	
SnpRecordClasses.SnpRecordClass.SnpQuestions.NgsSnpsByTwoIsolateGroups	http://edamontology.org/topic_0199	Genetic variation	SnpRecordClasses.SnpRecordClass	search	SnpQuestions.NgsSnpsByTwoIsolateGroups					4	menu	webservice	
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.DynSpansByEQTLtoGenes			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.DynSpansByEQTLtoGenes						menu	webservice	
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.DynSpansByMotifSearch			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.DynSpansByMotifSearch						menu	webservice	
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.DynSpansBySourceId			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.DynSpansBySourceId						menu	webservice	
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.DynSpansBySpanLogic			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.DynSpansBySpanLogic								
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.DynSpansByWeightFilter			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.DynSpansByWeightFilter								
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.GenesBySpanLogic			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.GenesBySpanLogic								
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.OrfsBySpanLogic			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.OrfsBySpanLogic								
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.SnpsBySpanLogic			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.SnpsBySpanLogic								
DynSpanRecordClasses.DynSpanRecordClass.SpanQuestions.SnpsChipsBySpanLogic			DynSpanRecordClasses.DynSpanRecordClass	search	SpanQuestions.SnpsChipsBySpanLogic								
SampleRecordClasses.SampleRecordClass.record_overview	http://edamontology.org/topic_0219	Curation and Annotation	SampleRecordClasses.SampleRecordClass	attribute	record_overview						record-internal		
